AREAP;cor;PROP
3157807005005;branca;0.27490615073635577
3157807005006;branca;0.2527674384879393
3157807005007;branca;0.2916640091842592
3157807005008;branca;0.2651296829971181
3157807005009;branca;0.3586252919586253
3157807005010;branca;0.2296739853626081
3157807005011;branca;0.204311152764761
3157807005012;branca;0.25982488291590305
3158953001001;branca;0.3242985512561892
3162922001001;branca;0.30808693949481103
3162955001001;branca;0.30531845042678923
3165537001001;branca;0.32772522871763066
3167202005001;branca;0.2475058504741963
3167202005002;branca;0.2339159305894882
3167202005003;branca;0.2574291637871458
3167202005004;branca;0.24586602293301146
3167202005005;branca;0.2852342729139444
3167202005006;branca;0.3354626525836443
3167202005007;branca;0.3487025520051469
3167202005008;branca;0.4829193270261453
3167202005009;branca;0.5235933313486156
3167202005010;branca;0.252003847386983
3167202005011;branca;0.35883744508279825
3167202005012;branca;0.4100096964272395
3167202005013;branca;0.33154633090694474
3168705003001;branca;0.3576589156699654
3168705003002;branca;0.3447082096933729
3168705003003;branca;0.4733142410830513
3168705003004;branca;0.3837066710268149
3170206005001;branca;0.4402934383915229
3170206005002;branca;0.542604021501095
3170206005003;branca;0.5285773691262764
3170206005004;branca;0.4308312142927909
3170206005005;branca;0.6443919276096893
3170206005006;branca;0.7067917755596839
3170206005007;branca;0.8114367405289492
3170206005008;branca;0.5661536758193091
3170206005009;branca;0.5553496208930075
3170206005010;branca;0.5617261471230881
3170206005011;branca;0.5522057538025215
3170206005012;branca;0.35967637739563785
3170206005013;branca;0.6449681247005933
3170206005014;branca;0.6344340169157687
3170206005015;branca;0.4434685915678773
3170206005016;branca;0.6387090508869611
3170206005017;branca;0.5133343378032243
3171204003001;branca;0.23282188125416944
3171204003002;branca;0.2703066164604626
3171204003003;branca;0.2456610764430577
3171204003004;branca;0.3645169005102041
3171204003005;branca;0.26754355760622545
3106200005001;preta;0.13680525164113785
3106200005002;preta;0.08739507653241166
3106200005003;preta;0.11128508688180257
3106200005004;preta;0.12979390832124668
3106200005005;preta;0.10031013004612857
3106200005006;preta;0.1242374195288011
3106200005007;preta;0.15271923628989995
3106200005008;preta;0.03792891959069047
3106200005009;preta;0.015667882577731457
3106200005010;preta;0.01669123212365056
3106200005011;preta;0.030297486186834494
3106200005012;preta;0.01721660151759025
3106200005013;preta;0.012344631570016544
3106200005014;preta;0.1995573493034761
3106200005015;preta;0.08325122023877722
3106200005016;preta;0.02643611540443071
3106200005017;preta;0.12704978578815188
3106200005018;preta;0.07132593400059459
3106200005019;preta;0.06019155537569136
3106200005020;preta;0.09921993575941547
3106200005021;preta;0.1188218753379718
3106200005022;preta;0.212440539863896
3106200005023;preta;0.136535595551989
3106200005024;preta;0.14753561486818406
3106200005025;preta;0.1338869758962933
3106200005026;preta;0.11860445878314098
3106200005027;preta;0.087895605219739
3106200005028;preta;0.12253902650171745
3106200005029;preta;0.1195433658816772
3106200005030;preta;0.13518922488842636
3106200005031;preta;0.13933333333333334
3106200005032;preta;0.12879677605066206
3106200005033;preta;0.1084228744501334
3106200005034;preta;0.09288011533769548
3106200005035;preta;0.0654160499388635
3106200005036;preta;0.049924219460442565
3106200005037;preta;0.12919396008241846
3106200005038;preta;0.15240008610174355
3106200005039;preta;0.06875762578052108
3106200005040;preta;0.11175478927203067
3106200005041;preta;0.12800597460791635
3106200005042;preta;0.10832568321446226
3106200005043;preta;0.06573601867058518
3106200005044;preta;0.07443620879987384
3106200005045;preta;0.06214670368264375
3106200005046;preta;0.03218353400585747
3106200005047;preta;0.033562909457416426
3106200005048;preta;0.1413347418132107
3106200005049;preta;0.09569552933355492
3106200005050;preta;0.11938955341407627
3106200005051;preta;0.13700923787528868
3106200005052;preta;0.12475619949846754
3106200005053;preta;0.10493991102848416
3106200005054;preta;0.0281438528671001
3106200005055;preta;0.06709984018840945
3106200005056;preta;0.05203474344539167
3106200005057;preta;0.06818923327895596
3106200005058;preta;0.07300938761612917
3106200005059;preta;0.13644170218179505
3106200005060;preta;0.1065039663266958
3106200005061;preta;0.13581424936386768
3106200005062;preta;0.1243347366748749
3106200005063;preta;0.09645611416423548
3106200005064;preta;0.09975695189077133
3106200005065;preta;0.12334713503405904
3106200005066;preta;0.12099818901746524
3106200005067;preta;0.13071855742084332
3106705005001;preta;0.10663285733351127
3106705005002;preta;0.07733084995880941
3106705005003;preta;0.1045041580541268
3106705005004;preta;0.1359630419331912
3106705005005;preta;0.13266998341625208
3106705005006;preta;0.14537063743870782
3106705005007;preta;0.08273900875688363
3106705005008;preta;0.08257871990121424
3106705005009;preta;0.1090233973068492
3106705005010;preta;0.10924475877746906
3106705005011;preta;0.10639248994188644
3106705005012;preta;0.13025505716798594
3106705005013;preta;0.10247747747747747
3106705005014;preta;0.12674177290246072
3106705005015;preta;0.09249296980070912
3106705005016;preta;0.10087686427340177
3106705005017;preta;0.09873346202740242
3106705005018;preta;0.10947864969780356
3106705005019;preta;0.13657804459691253
3106705005020;preta;0.10011764705882352
3109006003001;preta;0.08956228956228958
3109006003002;preta;0.07669549385525717
3110004003001;preta;0.07626239335946508
3110004003002;preta;0.08612234362901144
3112505001001;preta;0.0969485418308749
3115904001001;preta;0.11604584527220632
3117876001001;preta;0.07058625336927224
3118601005001;preta;0.12069653546163615
3118601005002;preta;0.0985908196041861
3118601005003;preta;0.09552420030145704
3118601005004;preta;0.1147610365933064
3118601005005;preta;0.10026845169612662
3118601005006;preta;0.11692715060707827
3118601005007;preta;0.11342512908777967
3118601005008;preta;0.11831833265691025
3118601005009;preta;0.09538400431242376
3118601005010;preta;0.092804396359265
3118601005011;preta;0.07956146260795002
3118601005012;preta;0.08807641520758665
3118601005013;preta;0.09460680192387508
3118601005014;preta;0.09283014850694628
3119401003001;preta;0.07410040468117686
3119401003002;preta;0.1029716363021516
3119401003003;preta;0.12685827552031714
3119401003004;preta;0.09530951731660757
3119401003005;preta;0.10641239377058513
3124104003001;preta;0.12209384746243268
3124104003002;preta;0.12345062287302133
3129806003001;preta;0.14473512950670311
3129806003002;preta;0.11767524644030668
3129806003003;preta;0.13399145915367974
3129806003004;preta;0.12670586331517342
3129806003005;preta;0.13035525852972213
3129806003006;preta;0.09919374541900806
3129806003007;preta;0.10103106153945918
3129806003008;preta;0.10566377730139498
3130101003001;preta;0.08773740710156895
3130101003002;preta;0.08499434027265121
3131158001001;preta;0.0830739765381853
3131307005001;preta;0.04879314819621074
3131307005002;preta;0.062263556116015126
3131307005003;preta;0.09304340650272322
3131307005004;preta;0.0932903327302761
3131307005005;preta;0.07821374602678338
3131307005006;preta;0.09230079066898447
3131307005007;preta;0.09116686715930572
3131307005008;preta;0.08842555964071297
3131307005009;preta;0.06895644163705751
3131307005010;preta;0.07355852882942343
3131307005011;preta;0.08585108139342909
3131307005012;preta;0.10297019420500572
3136652001001;preta;0.09984597263749208
3136702005001;preta;0.17848514717535416
3136702005002;preta;0.16490606977673727
3136702005003;preta;0.13685425685425687
3136702005004;preta;0.13606647763074986
3136702005005;preta;0.03751291055567032
3136702005006;preta;0.02751855389815563
3136702005007;preta;0.0944558521560575
3136702005008;preta;0.2108762901500477
3136702005009;preta;0.15573279412866026
3136702005010;preta;0.20057999033349444
3136702005011;preta;0.1629203813982307
3136702005012;preta;0.18585618354784555
3136702005013;preta;0.17124832085971986
3136702005014;preta;0.12931558165434848
3137601003001;preta;0.1194233391778687
3137601003002;preta;0.08162353379258984
3140159001001;preta;0.12355973317161915
3140704003001;preta;0.08539703411498284
3140704003002;preta;0.06486906190442578
3140803001001;preta;0.13715989563920986
3141108003001;preta;0.09377116772198496
3144805003001;preta;0.057002894678245375
3144805003002;preta;0.10605852452259926
3144805003003;preta;0.08752405025087713
3144805003004;preta;0.13004009380437248
3149309003001;preta;0.0991021400121515
3149309003002;preta;0.09149098298196597
3149309003003;preta;0.08359543121999669
3153608001001;preta;0.096312545701452
3153905001001;preta;0.11543475426932605
3154606005001;preta;0.13641481481481482
3154606005002;preta;0.13838195142980314
3154606005003;preta;0.14042972357323155
3154606005004;preta;0.1571356091904037
3154606005005;preta;0.1708029197080292
3154606005006;preta;0.14590570719602974
3154606005007;preta;0.1524092286756974
3154606005008;preta;0.10517012814847547
3154606005009;preta;0.16542135013969206
3154606005010;preta;0.11858918762648166
3154606005011;preta;0.13575332298765266
3154606005012;preta;0.1277416427166843
3154606005013;preta;0.11742010628230327
3154606005014;preta;0.12163531114327066
3154606005015;preta;0.11253267299490988
3154606005016;preta;0.1384732612912164
3154606005017;preta;0.1368470970801436
3154606005018;preta;0.12227313136839225
3154606005019;preta;0.15672946203146246
3154606005020;preta;0.14038105318867425
3154804001001;preta;0.11705170517051705
3156700003001;preta;0.15239715622531447
3156700003002;preta;0.1694072892379433
3156700003003;preta;0.1467122379227669
3156700003004;preta;0.15689805719275268
3156700003005;preta;0.1585413905505606
3156700003006;preta;0.1451794332160093
3157807005001;preta;0.15856844305120169
3157807005002;preta;0.10928228007103563
3157807005003;preta;0.11960851257539548
3157807005004;preta;0.12584698780337564
3157807005005;preta;0.1370199249205891
3157807005006;preta;0.12631120993860878
3157807005007;preta;0.13074813444734995
3157807005008;preta;0.14515085573134154
3157807005009;preta;0.125658992325659
3157807005010;preta;0.13100465735196273
3157807005011;preta;0.1690989422948186
3157807005012;preta;0.17335233828819654
3158953001001;preta;0.12209792774619475
3162922001001;preta;0.10793029175641276
3162955001001;preta;0.11424819435325015
3165537001001;preta;0.11253682741510312
3167202005001;preta;0.1134991994087942
3167202005002;preta;0.13092777046921006
3167202005003;preta;0.10933952018955474
3167202005004;preta;0.1083886541943271
3167202005005;preta;0.08916682222637047
3167202005006;preta;0.07652899879830498
3167202005007;preta;0.09314461362499106
3167202005008;preta;0.0628233210607261
3167202005009;preta;0.05321524263173564
3167202005010;preta;0.10060916960564284
3167202005011;preta;0.08428523149712741
3167202005012;preta;0.06705452375624674
3167202005013;preta;0.08434979342907732
3168705003001;preta;0.12106125918280615
3168705003002;preta;0.14960435212660733
3168705003003;preta;0.10192658161936996
3168705003004;preta;0.14772727272727273
3170206005001;preta;0.10976769460671104
3170206005002;preta;0.09363594133651867
3170206005003;preta;0.10100263364598254
3170206005004;preta;0.0972226808890063
3170206005005;preta;0.08230977331384683
3170206005006;preta;0.05355962089486445
3170206005007;preta;0.030926852513700264
3170206005008;preta;0.09762511071744907
3170206005009;preta;0.07491154170176917
3170206005010;preta;0.05859431900946833
3170206005011;preta;0.07191281881932439
3170206005012;preta;0.11385240102131848
3170206005013;preta;0.06605372738327744
3170206005014;preta;0.06506777893639208
3170206005015;preta;0.1115550613468026
3170206005016;preta;0.0676550563252622
3170206005017;preta;0.09693134448294913
3171204003001;preta;0.16250833889259506
3171204003002;preta;0.14685314685314685
3171204003003;preta;0.14659711388455535
3171204003004;preta;0.12009725765306126
3171204003005;preta;0.1288823083809655
3106200005001;amarela;0.009584245076586432
3106200005002;amarela;0.011144812019468152
3106200005003;amarela;0.015046782509070078
3106200005004;amarela;0.01285121597463487
3106200005005;amarela;0.012248833754658468
3106200005006;amarela;0.00937004954666487
3106200005007;amarela;0.014832197944908981
3106200005008;amarela;0.011427095774556958
3106200005009;amarela;0.007434427653291645
3106200005010;amarela;0.0068916065808867465
3106200005011;amarela;0.005817995535877639
3106200005012;amarela;0.005575994481489998
3106200005013;amarela;0.003902770118355746
3106200005014;amarela;0.014503319880223927
3106200005015;amarela;0.008341162721418915
3106200005016;amarela;0.0056027820710973725
3106200005017;amarela;0.009389208975558509
3106200005018;amarela;0.00659003072044396
3106200005019;amarela;0.007743153918791312
3106200005020;amarela;0.008471285870601109
3106200005021;amarela;0.0089765312376077
3106200005022;amarela;0.01704713567152969
3106200005023;amarela;0.02172417746188238
3106200005024;amarela;0.01954041809944872
3106200005025;amarela;0.01130916210924313
3106200005026;amarela;0.011788063035116021
3106200005027;amarela;0.007049647517624119
3106200005028;amarela;0.013851266441397414
3106200005029;amarela;0.01802125215393452
3106200005030;amarela;0.013308783797306222
3106200005031;amarela;0.01128395061728395
3106200005032;amarela;0.011629245826137018
3106200005033;amarela;0.010672820364895077
3106200005034;amarela;0.007763114117777531
3106200005035;amarela;0.00575970139648626
3106200005036;amarela;0.010275841163989087
3106200005037;amarela;0.006427407202386444
3106200005038;amarela;0.007426275382076487
3106200005039;amarela;0.00966530299767937
3106200005040;amarela;0.010421455938697316
3106200005041;amarela;0.008999253174010456
3106200005042;amarela;0.008509286067368125
